日期,开始时间,结束时间,站点名,线路名,进站量,出站量
45065,45066,45066,六道口,昌平线,111.0,78.0
45065,45066,45066,学院桥,昌平线,209.0,173.0
45065,45066,45066,西土城,昌平线,42.0,39.0
45065,45066,45066,首经贸,9&房山线,31.0,37.0
45065,45066,45066,花乡东桥,9&房山线,147.0,139.0
45065,45066,45066,白盆窑,9&房山线,111.0,84.0
45065,45066,45066,稻田,9&房山线,90.0,110.0
45065,45066,45066,长阳,9&房山线,204.0,240.0
45065,45066,45066,广阳城,9&房山线,62.0,94.0
45065,45066,45066,良乡大学城北,9&房山线,146.0,136.0
45065,45066,45066,良乡大学城,9&房山线,163.0,178.0
45065,45066,45066,良乡大学城西,9&房山线,169.0,132.0
45065,45066,45066,良乡南关,9&房山线,97.0,164.0
45065,45066,45066,阎村东,9&房山线,0.0,1.0
45065,45066,45066,北新桥,首都机场线,110.0,68.0
45065,45066,45066,东直门,首都机场线,128.0,
45065,45066,45066,三元桥,首都机场线,131.0,100.0
45065,45066,45066,环球度假区,1&八通线,0.0,0.0
45065,45066,45066,九棵树,1&八通线,170.0,245.0
45065,45066,45066,通州北苑,1&八通线,290.0,447.0
45065,45066,45066,八里桥,1&八通线,58.0,56.0
45065,45066,45066,传媒大学,1&八通线,302.0,272.0
45065,45066,45066,四惠东,1&八通线,336.0,295.0
45065,45066,45066,四惠,1&八通线,261.0,311.0
45065,45066,45066,国贸,1&八通线,643.0,865.0
45065,45066,45066,建国门,1&八通线,445.0,342.0
45065,45066,45066,东单,1&八通线,201.0,176.0
45065,45066,45066,王府井,1&八通线,356.0,451.0
45065,45066,45066,天安门东,1&八通线,1045.0,933.0
45065,45066,45066,西单,1&八通线,530.0,558.0
45065,45066,45066,复兴门,1&八通线,479.0,355.0
45065,45066,45066,南礼士路,1&八通线,287.0,305.0
45065,45066,45066,公主坟,1&八通线,0.0,0.0
45065,45066,45066,万寿路,1&八通线,212.0,262.0
45065,45066,45066,五棵松,1&八通线,735.0,700.0
45065,45066,45066,玉泉路,1&八通线,261.0,322.0
45065,45066,45066,八宝山,1&八通线,249.0,339.0
45065,45066,45066,鼓楼大街,2号线,157.0,139.0
45065,45066,45066,安定门,2号线,229.0,194.0
45065,45066,45066,雍和宫,2号线,362.0,246.0
45065,45066,45066,东直门,2号线,535.0,829.0
45065,45066,45066,东四十条,2号线,385.0,348.0
45065,45066,45066,建国门,2号线,0.0,0.0
45065,45066,45066,北京站,2号线,949.0,1089.0
45065,45066,45066,崇文门,2号线,290.0,253.0
45065,45066,45066,前门,2号线,354.0,319.0
45065,45066,45066,和平门,2号线,141.0,152.0
45065,45066,45066,复兴门,2号线,3.0,0.0
45065,45066,45066,车公庄,2号线,130.0,146.0
45065,45066,45066,西直门,2号线,924.0,810.0
45065,45066,45066,天通苑北,5号线,464.0,597.0
45065,45066,45066,天通苑,5号线,355.0,403.0
45065,45066,45066,立水桥,5号线,264.0,196.0
45065,45066,45066,立水桥南,5号线,252.0,237.0
45065,45066,45066,北苑路北,5号线,356.0,367.0
45065,45066,45066,大屯路东,5号线,263.0,226.0
45065,45066,45066,惠新西街南口,5号线,377.0,278.0
45065,45066,45066,和平西桥,5号线,289.0,228.0
45065,45066,45066,和平里北街,5号线,251.0,259.0
45065,45066,45066,雍和宫,5号线,315.0,372.0
45065,45066,45066,北新桥,5号线,424.0,373.0
45065,45066,45066,东四,5号线,251.0,154.0
45065,45066,45066,东单,5号线,448.0,258.0
45065,45066,45066,崇文门,5号线,777.0,576.0
45065,45066,45066,蒲黄榆,5号线,209.0,227.0
45065,45066,45066,刘家窑,5号线,264.0,293.0
45065,45066,45066,潞城,6号线,144.0,252.0
45065,45066,45066,东夏园,6号线,101.0,108.0
45065,45066,45066,郝家府,6号线,64.0,73.0
45065,45066,45066,北运河西,6号线,145.0,224.0
45065,45066,45066,通州北关,6号线,293.0,323.0
45065,45066,45066,黄渠,6号线,147.0,194.0
45065,45066,45066,褡裢坡,6号线,193.0,190.0
45065,45066,45066,十里堡,6号线,334.0,328.0
45065,45066,45066,金台路,6号线,249.0,232.0
45065,45066,45066,东四,6号线,96.0,100.0
45065,45066,45066,南锣鼓巷,6号线,196.0,278.0
45065,45066,45066,北海北,6号线,816.0,539.0
45065,45066,45066,平安里,6号线,123.0,110.0
45065,45066,45066,车公庄,6号线,310.0,208.0
45065,45066,45066,白石桥南,6号线,139.0,90.0
45065,45066,45066,廖公庄,6号线,64.0,92.0
45065,45066,45066,环球度假区,7号线,112.0,97.0
45065,45066,45066,群芳,7号线,12.0,21.0
45065,45066,45066,郎辛庄,7号线,68.0,95.0
45065,45066,45066,双合,7号线,129.0,129.0
45065,45066,45066,欢乐谷景区,7号线,142.0,117.0
45065,45066,45066,大郊亭,7号线,169.0,186.0
45065,45066,45066,广渠门外,7号线,221.0,264.0
45065,45066,45066,广渠门内,7号线,254.0,341.0
45065,45066,45066,桥湾,7号线,121.0,130.0
45065,45066,45066,珠市口,7号线,310.0,249.0
45065,45066,45066,虎坊桥,7号线,164.0,175.0
45065,45066,45066,广安门内,7号线,,452.0
45065,45066,45066,达官营,7号线,206.0,305.0
45065,45066,45066,北京西站,7号线,0.0,0.0
45065,45066,45066,平西府,8号线,80.0,129.0
45065,45066,45066,回龙观东大街,8号线,171.0,181.0
45065,45066,45066,育新,8号线,256.0,252.0
45065,45066,45066,西小口,8号线,115.0,115.0
45065,45066,45066,永泰庄,8号线,156.0,181.0
45065,45066,45066,森林公园南门,8号线,101.0,85.0
45065,45066,45066,奥林匹克公园,8号线,307.0,180.0
45065,45066,45066,北土城,8号线,2.0,0.0
45065,45066,45066,安华桥,8号线,242.0,227.0
45065,45066,45066,鼓楼大街,8号线,162.0,165.0
45065,45066,45066,什刹海,8号线,611.0,254.0
45065,45066,45066,南锣鼓巷,8号线,435.0,332.0
45065,45066,45066,中国美术馆,8号线,303.0,181.0
45065,45066,45066,金鱼胡同,8号线,579.0,377.0
45065,45066,45066,王府井,8号线,528.0,427.0
45065,45066,45066,前门,8号线,405.0,292.0
45065,45066,45066,珠市口,8号线,74.0,119.0
45065,45066,45066,天桥,8号线,312.0,450.0
45065,45066,45066,永定门外,8号线,137.0,154.0
45065,45066,45066,和义,8号线,78.0,110.0
45065,45066,45066,东高地,8号线,37.0,78.0
45065,45066,45066,火箭万源,8号线,97.0,87.0
45065,45066,45066,瀛海,8号线,188.0,266.0
45065,45066,45066,国家图书馆,9&房山线,0.0,3.0
45065,45066,45066,白石桥南,9&房山线,148.0,137.0
45065,45066,45066,北京西站,9&房山线,3513.0,3357.0
45065,45066,45066,六里桥东,9&房山线,353.0,462.0
45065,45066,45066,丰台东大街,9&房山线,106.0,147.0
45065,45066,45066,丰台南路,9&房山线,93.0,121.0
45065,45066,45066,海淀黄庄,10号线,255.0,98.0
45065,45066,45066,西土城,10号线,559.0,395.0
45065,45066,45066,牡丹园,10号线,280.0,268.0
45065,45066,45066,健德门,10号线,205.0,181.0
45065,45066,45066,北土城,10号线,183.0,119.0
45065,45066,45066,惠新西街南口,10号线,0.0,
45065,45066,45066,三元桥,10号线,562.0,589.0
45065,45066,45066,亮马桥,10号线,424.0,440.0
45065,45066,45066,农业展览馆,10号线,111.0,106.0
45065,45066,45066,团结湖,10号线,720.0,607.0
45065,45066,45066,金台夕照,10号线,432.0,386.0
45065,45066,45066,国贸,10号线,394.0,384.0
45065,45066,45066,十里河,10号线,361.0,333.0
45065,45066,45066,分钟寺,10号线,84.0,
45065,45066,45066,成寿寺,10号线,208.0,186.0
45065,45066,45066,大红门,10号线,122.0,133.0
45065,45066,45066,角门东,10号线,266.0,272.0
45065,45066,45066,角门西,10号线,77.0,142.0
45065,45066,45066,纪家庙,10号线,118.0,113.0
45065,45066,45066,首经贸,10号线,366.0,252.0
45065,45066,45066,泥洼,10号线,,144.0
45065,45066,45066,公主坟,10号线,243.0,286.0
45065,45066,45066,西钓鱼台,10号线,481.0,356.0
45065,45066,45066,车道沟,10号线,177.0,112.0
45065,45066,45066,巴沟,10号线,348.0,217.0
45065,45066,45066,西直门,13号线,135.0,152.0
45065,45066,45066,大钟寺,13号线,199.0,146.0
45065,45066,45066,清河,13号线,790.0,1076.0
45065,45066,45066,西二旗,13号线,0.0,2.0
45065,45066,45066,回龙观,13号线,181.0,288.0
45065,45066,45066,立水桥,13号线,38.0,62.0
45065,45066,45066,望京西,13号线,70.0,
45065,45066,45066,光熙门,13号线,241.0,77.0
45065,45066,45066,东直门,13号线,431.0,577.0
45065,45066,45066,俸伯,15号线,322.0,442.0
45065,45066,45066,南法信,15号线,112.0,167.0
45065,45066,45066,后沙峪,15号线,250.0,284.0
45065,45066,45066,国展,15号线,250.0,183.0
45065,45066,45066,马泉营,15号线,127.0,161.0
45065,45066,45066,崔各庄,15号线,53.0,81.0
45065,45066,45066,望京东,15号线,235.0,175.0
45065,45066,45066,望京,15号线,178.0,137.0
45065,45066,45066,望京西,15号线,90.0,183.0
45065,45066,45066,大屯路东,15号线,26.0,24.0
45065,45066,45066,奥林匹克公园,15号线,114.0,123.0
45065,45066,45066,北沙滩,15号线,129.0,107.0
45065,45066,45066,六道口,15号线,184.0,165.0
45065,45066,45066,清华东路西口,15号线,113.0,133.0
45065,45066,45066,昌平西山口,昌平线,91.0,73.0
45065,45066,45066,十三陵景区,昌平线,28.0,12.0
45065,45066,45066,昌平东关,昌平线,123.0,164.0
45065,45066,45066,北邵洼,昌平线,34.0,66.0
45065,45066,45066,南邵,昌平线,123.0,172.0
45065,45066,45066,沙河,昌平线,410.0,355.0
45065,45066,45066,巩华城,昌平线,24.0,28.0
45065,45066,45066,西二旗,昌平线,418.0,265.0
45065,45066,45066,清河,昌平线,0.0,3.0
45065,45066,45066,清河小营桥,昌平线,139.0,134.0
45065,45066,45066,六道口,昌平线,106.0,76.0
45065,45066,45066,学院桥,昌平线,204.0,152.0
45065,45066,45066,西土城,昌平线,56.0,42.0
45065,45066,45066,首经贸,9&房山线,34.0,18.0
45065,45066,45066,花乡东桥,9&房山线,,114.0
45065,45066,45066,白盆窑,9&房山线,88.0,70.0
45065,45066,45066,稻田,9&房山线,92.0,102.0
45065,45066,45066,长阳,9&房山线,190.0,241.0
45065,45066,45066,广阳城,9&房山线,77.0,108.0
45065,45066,45066,良乡大学城北,9&房山线,149.0,143.0
45065,45066,45066,良乡大学城,9&房山线,164.0,141.0
45065,45066,45066,良乡大学城西,9&房山线,140.0,164.0
45065,45066,45066,良乡南关,9&房山线,112.0,145.0
45065,45066,45066,阎村东,9&房山线,0.0,2.0
45065,45066,45066,北新桥,首都机场线,105.0,65.0
45065,45066,45066,东直门,首都机场线,123.0,117.0
45065,45066,45066,三元桥,首都机场线,144.0,153.0
45065,45066,45066,环球度假区,1&八通线,1.0,2.0
45065,45066,45066,九棵树,1&八通线,173.0,238.0
45065,45066,45066,通州北苑,1&八通线,320.0,451.0
45065,45066,45066,八里桥,1&八通线,67.0,65.0
45065,45066,45066,传媒大学,1&八通线,364.0,329.0
45065,45066,45066,四惠东,1&八通线,459.0,299.0
45065,45066,45066,四惠,1&八通线,300.0,359.0
45065,45066,45066,国贸,1&八通线,765.0,826.0
45065,45066,45066,建国门,1&八通线,526.0,359.0
45065,45066,45066,东单,1&八通线,254.0,179.0
45065,45066,45066,王府井,1&八通线,424.0,427.0
45065,45066,45066,天安门东,1&八通线,1439.0,908.0
45065,45066,45066,西单,1&八通线,622.0,488.0
45065,45066,45066,复兴门,1&八通线,553.0,303.0
45065,45066,45066,南礼士路,1&八通线,431.0,257.0
45065,45066,45066,公主坟,1&八通线,0.0,0.0
45065,45066,45066,万寿路,1&八通线,300.0,288.0
45065,45066,45066,五棵松,1&八通线,866.0,642.0
45065,45066,45066,玉泉路,1&八通线,271.0,288.0
45065,45066,45066,八宝山,1&八通线,269.0,285.0
45065,45066,45066,鼓楼大街,2号线,,
45065,45066,45066,安定门,2号线,268.0,160.0
45065,45066,45066,雍和宫,2号线,428.0,217.0
45065,45066,45066,东直门,2号线,687.0,873.0
45065,45066,45066,东四十条,2号线,459.0,292.0
45065,45066,45066,建国门,2号线,2.0,1.0
45065,45066,45066,北京站,2号线,859.0,1343.0
45065,45066,45066,崇文门,2号线,350.0,226.0
45065,45066,45066,前门,2号线,472.0,258.0
45065,45066,45066,和平门,2号线,259.0,189.0
45065,45066,45066,复兴门,2号线,0.0,0.0
45065,45066,45066,车公庄,2号线,170.0,120.0
45065,45066,45066,西直门,2号线,1098.0,868.0
45065,45066,45066,天通苑北,5号线,409.0,588.0
45065,45066,45066,天通苑,5号线,383.0,437.0
45065,45066,45066,立水桥,5号线,248.0,264.0
45065,45066,45066,立水桥南,5号线,226.0,283.0
45065,45066,45066,北苑路北,5号线,420.0,379.0
45065,45066,45066,大屯路东,5号线,294.0,223.0
45065,45066,45066,惠新西街南口,5号线,360.0,264.0
45065,45066,45066,和平西桥,5号线,368.0,203.0
45065,45066,45066,和平里北街,5号线,363.0,302.0
45065,45066,45066,雍和宫,5号线,370.0,384.0
45065,45066,45066,北新桥,5号线,427.0,346.0
45065,45066,45066,东四,5号线,290.0,166.0
45065,45066,45066,东单,5号线,505.0,208.0
45065,45066,45066,崇文门,5号线,869.0,468.0
45065,45066,45066,蒲黄榆,5号线,241.0,229.0
45065,45066,45066,刘家窑,5号线,270.0,266.0
45065,45066,45066,潞城,6号线,142.0,276.0
45065,45066,45066,东夏园,6号线,117.0,131.0
45065,45066,45066,郝家府,6号线,100.0,59.0
45065,45066,45066,北运河西,6号线,180.0,207.0
45065,45066,45066,通州北关,6号线,360.0,413.0
45065,45066,45066,黄渠,6号线,172.0,204.0
45065,45066,45066,褡裢坡,6号线,212.0,280.0
45065,45066,45066,十里堡,6号线,346.0,440.0
45065,45066,45066,金台路,6号线,289.0,225.0
45065,45066,45066,东四,6号线,109.0,106.0
45065,45066,45066,南锣鼓巷,6号线,263.0,253.0
45065,45066,45066,北海北,6号线,972.0,560.0
45065,45066,45066,平安里,6号线,142.0,124.0
45065,45066,45066,车公庄,6号线,324.0,210.0
45065,45066,45066,白石桥南,6号线,151.0,104.0
45065,45066,45066,廖公庄,6号线,86.0,73.0
45065,45066,45066,环球度假区,7号线,129.0,63.0
45065,45066,45066,群芳,7号线,12.0,16.0
45065,45066,45066,郎辛庄,7号线,69.0,118.0
45065,45066,45066,双合,7号线,174.0,138.0
45065,45066,45066,欢乐谷景区,7号线,172.0,159.0
45065,45066,45066,大郊亭,7号线,191.0,206.0
45065,45066,45066,广渠门外,7号线,236.0,256.0
45065,45066,45066,广渠门内,7号线,314.0,310.0
45065,45066,45066,桥湾,7号线,171.0,120.0
45065,45066,45066,珠市口,7号线,285.0,291.0
45065,45066,45066,虎坊桥,7号线,202.0,160.0
45065,45066,45066,广安门内,7号线,690.0,446.0
45065,45066,45066,达官营,7号线,277.0,280.0
45065,45066,45066,北京西站,7号线,0.0,0.0
45065,45066,45066,平西府,8号线,94.0,157.0
45065,45066,45066,回龙观东大街,8号线,184.0,229.0
45065,45066,45066,育新,8号线,285.0,284.0
45065,45066,45066,西小口,8号线,133.0,97.0
45065,45066,45066,永泰庄,8号线,300.0,172.0
45065,45066,45066,森林公园南门,8号线,156.0,78.0
45065,45066,45066,奥林匹克公园,8号线,307.0,213.0
45065,45066,45066,北土城,8号线,3.0,0.0
45065,45066,45066,安华桥,8号线,263.0,201.0
45065,45066,45066,鼓楼大街,8号线,186.0,143.0
45065,45066,45066,什刹海,8号线,670.0,293.0
45065,45066,45066,南锣鼓巷,8号线,612.0,460.0
45065,45066,45066,中国美术馆,8号线,491.0,164.0
45065,45066,45066,金鱼胡同,8号线,731.0,364.0
45065,45066,45066,王府井,8号线,567.0,300.0
45065,45066,45066,前门,8号线,487.0,222.0
45065,45066,45066,珠市口,8号线,,77.0
45065,45066,45066,天桥,8号线,423.0,382.0
45065,45066,45066,永定门外,8号线,143.0,175.0
45065,45066,45066,和义,8号线,96.0,132.0
45065,45066,45066,东高地,8号线,64.0,73.0
45065,45066,45066,火箭万源,8号线,82.0,104.0
45065,45066,45066,瀛海,8号线,182.0,307.0
45065,45066,45066,国家图书馆,9&房山线,0.0,0.0
45065,45066,45066,白石桥南,9&房山线,166.0,122.0
45065,45066,45066,北京西站,9&房山线,1888.0,3475.0
45065,45066,45066,六里桥东,9&房山线,324.0,494.0
45065,45066,45066,丰台东大街,9&房山线,119.0,133.0
45065,45066,45066,丰台南路,9&房山线,104.0,118.0
45065,45066,45066,海淀黄庄,10号线,324.0,91.0
45065,45066,45066,西土城,10号线,687.0,351.0
45065,45066,45066,牡丹园,10号线,399.0,233.0
45065,45066,45066,健德门,10号线,325.0,179.0
45065,45066,45066,北土城,10号线,226.0,137.0
45065,45066,45066,惠新西街南口,10号线,0.0,0.0
45065,45066,45066,三元桥,10号线,611.0,600.0
45065,45066,45066,亮马桥,10号线,664.0,437.0
45065,45066,45066,农业展览馆,10号线,164.0,99.0
45065,45066,45066,团结湖,10号线,655.0,605.0
45065,45066,45066,金台夕照,10号线,677.0,371.0
45065,45066,45066,国贸,10号线,445.0,371.0
45065,45066,45066,十里河,10号线,399.0,308.0
45065,45066,45066,分钟寺,10号线,57.0,76.0
45065,45066,45066,成寿寺,10号线,186.0,186.0
45065,45066,45066,大红门,10号线,147.0,139.0
45065,45066,45066,角门东,10号线,310.0,305.0
45065,45066,45066,角门西,10号线,99.0,118.0
45065,45066,45066,纪家庙,10号线,138.0,136.0
45065,45066,45066,首经贸,10号线,617.0,253.0
45065,45066,45066,泥洼,10号线,80.0,151.0
45065,45066,45066,公主坟,10号线,335.0,246.0
45065,45066,45066,西钓鱼台,10号线,509.0,344.0
45065,45066,45066,车道沟,10号线,,133.0
45065,45066,45066,巴沟,10号线,378.0,258.0
45065,45066,45066,西直门,13号线,144.0,159.0
45065,45066,45066,大钟寺,13号线,313.0,131.0
45065,45066,45066,清河,13号线,1296.0,810.0
45065,45066,45066,西二旗,13号线,0.0,0.0
45065,45066,45066,回龙观,13号线,222.0,410.0
45065,45066,45066,立水桥,13号线,50.0,75.0
45065,45066,45066,望京西,13号线,70.0,72.0
45065,45066,45066,光熙门,13号线,250.0,85.0
45065,45066,45066,东直门,13号线,404.0,439.0
45065,45066,45066,俸伯,15号线,595.0,490.0
45065,45066,45066,南法信,15号线,119.0,168.0
45065,45066,45066,后沙峪,15号线,220.0,242.0
45065,45066,45066,国展,15号线,326.0,115.0
45065,45066,45066,马泉营,15号线,153.0,142.0
45065,45066,45066,崔各庄,15号线,48.0,66.0
45065,45066,45066,望京东,15号线,285.0,197.0
45065,45066,45066,望京,15号线,140.0,114.0
45065,45066,45066,望京西,15号线,128.0,195.0
45065,45066,45066,大屯路东,15号线,29.0,37.0
45065,45066,45066,奥林匹克公园,15号线,118.0,125.0
45065,45066,45066,北沙滩,15号线,158.0,115.0
45065,45066,45066,六道口,15号线,240.0,218.0
45065,45066,45066,清华东路西口,15号线,140.0,106.0
45065,45066,45066,昌平西山口,昌平线,72.0,68.0
45065,45066,45066,十三陵景区,昌平线,33.0,18.0
45065,45066,45066,昌平东关,昌平线,129.0,154.0
45065,45066,45066,北邵洼,昌平线,35.0,52.0
45065,45066,45066,南邵,昌平线,148.0,190.0
45065,45066,45066,沙河,昌平线,415.0,407.0
45065,45066,45066,巩华城,昌平线,10.0,17.0
45065,45066,45066,西二旗,昌平线,470.0,304.0
45065,45066,45066,清河,昌平线,0.0,3.0
45065,45066,45066,清河小营桥,昌平线,142.0,182.0
45065,45066,45066,六道口,昌平线,132.0,90.0
45065,45066,45066,学院桥,昌平线,251.0,121.0
45065,45066,45066,西土城,昌平线,53.0,31.0
45065,45066,45066,首经贸,9&房山线,41.0,28.0
45065,45066,45066,花乡东桥,9&房山线,206.0,113.0
45065,45066,45066,白盆窑,9&房山线,126.0,116.0
45065,45066,45066,稻田,9&房山线,92.0,107.0
45065,45066,45066,长阳,9&房山线,197.0,321.0
45065,45066,45066,广阳城,9&房山线,75.0,118.0
45065,45066,45066,良乡大学城北,9&房山线,171.0,142.0
45065,45066,45066,良乡大学城,9&房山线,200.0,136.0
45065,45066,45066,良乡大学城西,9&房山线,168.0,170.0
45065,45066,45066,良乡南关,9&房山线,114.0,176.0
45065,45066,45066,阎村东,9&房山线,3.0,3.0
45065,45066,45066,北新桥,首都机场线,106.0,96.0
45065,45066,45066,东直门,首都机场线,110.0,130.0
45065,45066,45066,三元桥,首都机场线,147.0,126.0
45065,45066,45066,环球度假区,1&八通线,0.0,0.0
45065,45066,45066,九棵树,1&八通线,144.0,274.0
45065,45066,45066,通州北苑,1&八通线,285.0,495.0
45065,45066,45066,八里桥,1&八通线,77.0,95.0
45065,45066,45066,传媒大学,1&八通线,362.0,391.0
45065,45066,45066,四惠东,1&八通线,384.0,368.0
45065,45066,45066,四惠,1&八通线,343.0,350.0
45065,45066,45066,国贸,1&八通线,884.0,877.0
45065,45066,45066,建国门,1&八通线,644.0,389.0
45065,45066,45066,东单,1&八通线,266.0,180.0
45065,45066,45066,王府井,1&八通线,374.0,
45065,45066,45066,天安门东,1&八通线,1443.0,
45065,45066,45066,西单,1&八通线,703.0,527.0
45065,45066,45066,复兴门,1&八通线,643.0,258.0
45065,45066,45066,南礼士路,1&八通线,553.0,277.0
45065,45066,45066,公主坟,1&八通线,0.0,0.0
45065,45066,45066,万寿路,1&八通线,287.0,298.0
45065,45066,45066,五棵松,1&八通线,951.0,646.0
45065,45066,45066,玉泉路,1&八通线,326.0,434.0
45065,45066,45066,八宝山,1&八通线,318.0,368.0
45065,45066,45066,鼓楼大街,2号线,210.0,183.0
45065,45066,45066,安定门,2号线,350.0,230.0
45065,45066,45066,雍和宫,2号线,578.0,245.0
45065,45066,45066,东直门,2号线,740.0,947.0
45065,45066,45066,东四十条,2号线,625.0,359.0
45065,45066,45066,建国门,2号线,2.0,2.0
45065,45066,45066,北京站,2号线,1187.0,1597.0
45065,45066,45066,崇文门,2号线,376.0,263.0
45065,45066,45066,前门,2号线,397.0,376.0
45065,45066,45066,和平门,2号线,297.0,160.0
45065,45066,45066,复兴门,2号线,1.0,0.0
45065,45066,45066,车公庄,2号线,213.0,139.0
45065,45066,45066,西直门,2号线,1623.0,1026.0
45065,45066,45066,天通苑北,5号线,439.0,753.0
45065,45066,45066,天通苑,5号线,344.0,574.0
45065,45066,45066,立水桥,5号线,221.0,289.0
45065,45066,45066,立水桥南,5号线,295.0,319.0
45065,45066,45066,北苑路北,5号线,426.0,389.0
45065,45066,45066,大屯路东,5号线,327.0,288.0
45065,45066,45066,惠新西街南口,5号线,399.0,276.0
45065,45066,45066,和平西桥,5号线,418.0,287.0
45065,45066,45066,和平里北街,5号线,,343.0
45065,45066,45066,雍和宫,5号线,477.0,
45065,45066,45066,北新桥,5号线,595.0,397.0
45065,45066,45066,东四,5号线,298.0,203.0
45065,45066,45066,东单,5号线,561.0,263.0
45065,45066,45066,崇文门,5号线,960.0,536.0
45065,45066,45066,蒲黄榆,5号线,233.0,338.0
45065,45066,45066,刘家窑,5号线,312.0,409.0
45065,45066,45066,潞城,6号线,145.0,360.0
45065,45066,45066,东夏园,6号线,138.0,125.0
45065,45066,45066,郝家府,6号线,124.0,59.0
45065,45066,45066,北运河西,6号线,,269.0
45065,45066,45066,通州北关,6号线,419.0,434.0
45065,45066,45066,黄渠,6号线,168.0,281.0
45065,45066,45066,褡裢坡,6号线,203.0,269.0
45065,45066,45066,十里堡,6号线,318.0,485.0
45065,45066,45066,金台路,6号线,321.0,289.0
45065,45066,45066,东四,6号线,141.0,91.0
45065,45066,45066,南锣鼓巷,6号线,244.0,326.0
45065,45066,45066,北海北,6号线,1277.0,344.0
45065,45066,45066,平安里,6号线,173.0,150.0
45065,45066,45066,车公庄,6号线,421.0,180.0
45065,45066,45066,白石桥南,6号线,151.0,117.0
45065,45066,45066,廖公庄,6号线,122.0,74.0
45065,45066,45066,环球度假区,7号线,226.0,66.0
45065,45066,45066,群芳,7号线,9.0,24.0
45065,45066,45066,郎辛庄,7号线,89.0,136.0
45065,45066,45066,双合,7号线,140.0,152.0
45065,45066,45066,欢乐谷景区,7号线,178.0,126.0
45065,45066,45066,大郊亭,7号线,199.0,182.0
45065,45066,45066,广渠门外,7号线,230.0,279.0
45065,45066,45066,广渠门内,7号线,354.0,329.0
45065,45066,45066,桥湾,7号线,174.0,143.0
45065,45066,45066,珠市口,7号线,317.0,337.0
45065,45066,45066,虎坊桥,7号线,257.0,186.0
45065,45066,45066,广安门内,7号线,697.0,425.0
45065,45066,45066,达官营,7号线,298.0,305.0
45065,45066,45066,北京西站,7号线,1.0,1.0
45065,45066,45066,平西府,8号线,104.0,183.0
45065,45066,45066,回龙观东大街,8号线,179.0,288.0
45065,45066,45066,育新,8号线,338.0,341.0
45065,45066,45066,西小口,8号线,143.0,105.0
45065,45066,45066,永泰庄,8号线,259.0,222.0
45065,45066,45066,森林公园南门,8号线,148.0,70.0
45065,45066,45066,奥林匹克公园,8号线,341.0,229.0
45065,45066,45066,北土城,8号线,1.0,0.0
45065,45066,45066,安华桥,8号线,347.0,210.0
45065,45066,45066,鼓楼大街,8号线,258.0,
45065,45066,45066,什刹海,8号线,805.0,278.0
45065,45066,45066,南锣鼓巷,8号线,647.0,391.0
45065,45066,45066,中国美术馆,8号线,661.0,213.0
45065,45066,45066,金鱼胡同,8号线,801.0,424.0
45065,45066,45066,王府井,8号线,691.0,296.0
45065,45066,45066,前门,8号线,517.0,356.0
45065,45066,45066,珠市口,8号线,108.0,135.0
45065,45066,45066,天桥,8号线,654.0,362.0
45065,45066,45066,永定门外,8号线,155.0,272.0
45065,45066,45066,和义,8号线,89.0,159.0
45065,45066,45066,东高地,8号线,72.0,64.0
45065,45066,45066,火箭万源,8号线,,103.0
45065,45066,45066,瀛海,8号线,218.0,345.0
45065,45066,45066,国家图书馆,9&房山线,3.0,2.0
45065,45066,45066,白石桥南,9&房山线,283.0,125.0
45065,45066,45066,北京西站,9&房山线,2043.0,3594.0
45065,45066,45066,六里桥东,9&房山线,367.0,504.0
45065,45066,45066,丰台东大街,9&房山线,133.0,192.0
45065,45066,45066,丰台南路,9&房山线,124.0,110.0
45065,45066,45066,海淀黄庄,10号线,360.0,94.0
45065,45066,45066,西土城,10号线,664.0,309.0
45065,45066,45066,牡丹园,10号线,327.0,289.0
45065,45066,45066,健德门,10号线,353.0,186.0
45065,45066,45066,北土城,10号线,245.0,204.0
45065,45066,45066,惠新西街南口,10号线,1.0,3.0
45065,45066,45066,三元桥,10号线,612.0,566.0
45065,45066,45066,亮马桥,10号线,767.0,417.0
45065,45066,45066,农业展览馆,10号线,217.0,96.0
45065,45066,45066,团结湖,10号线,764.0,657.0
45065,45066,45066,金台夕照,10号线,788.0,334.0
45065,45066,45066,国贸,10号线,533.0,389.0
45065,45066,45066,十里河,10号线,343.0,437.0
45065,45066,45066,分钟寺,10号线,74.0,81.0
45065,45066,45066,成寿寺,10号线,172.0,288.0
45065,45066,45066,大红门,10号线,102.0,159.0
45065,45066,45066,角门东,10号线,326.0,378.0
45065,45066,45066,角门西,10号线,88.0,107.0
45065,45066,45066,纪家庙,10号线,129.0,133.0
45065,45066,45066,首经贸,10号线,537.0,293.0
45065,45066,45066,泥洼,10号线,95.0,147.0
45065,45066,45066,公主坟,10号线,335.0,242.0
45065,45066,45066,西钓鱼台,10号线,648.0,298.0
45065,45066,45066,车道沟,10号线,245.0,165.0
45065,45066,45066,巴沟,10号线,427.0,315.0
45065,45066,45066,西直门,13号线,151.0,197.0
45065,45066,45066,大钟寺,13号线,233.0,156.0
45065,45066,45066,清河,13号线,944.0,868.0
45065,45066,45066,西二旗,13号线,0.0,2.0
45065,45066,45066,回龙观,13号线,168.0,430.0
45065,45066,45066,立水桥,13号线,39.0,75.0
