交易日期,开盘点位,最高点位,最低点位,收盘价,涨跌,涨跌幅(%),开始日累计涨跌,开始日累计涨跌幅,成交量(万股),成交额(万元),持仓量
2022-07-06,1248.14,1250.13,1231.62,1239.0,-11.09,-0.89,-322.99,-20.68,48030.04,363435.49,
2022-07-05,1263.39,1270.89,1237.49,1250.09,-13.46,-1.06,-311.91,-19.97,45830.55,360214.71,
2022-07-04,1260.16,1263.61,1249.58,1263.54,-0.38,-0.03,-298.45,-19.11,46325.61,364600.5,
2022-07-01,1271.59,1275.26,1263.02,1263.92,-5.98,-0.47,-298.08,-19.08,57892.26,453136.4,
2022-06-30,1253.93,1275.48,1253.93,1269.9,18.46,1.48,-292.1,-18.7,69196.34,562380.11,
2022-06-29,1274.24,1276.27,1250.77,1251.43,-24.65,-1.93,-310.56,-19.88,77669.15,590360.22,
2022-06-28,1262.41,1276.39,1261.12,1276.08,10.97,0.87,-285.91,-18.3,71324.55,574433.73,
2022-06-27,1255.3,1269.63,1255.14,1265.11,14.01,1.12,-296.88,-19.01,67470.57,513744.24,
2022-06-24,1231.8,1254.56,1229.22,1251.11,18.81,1.53,-310.89,-19.9,65269.55,462469.05,
2022-06-23,1224.85,1235.22,1215.41,1232.29,5.87,0.48,-329.7,-21.11,60309.38,429462.59,
2022-06-22,1248.32,1250.25,1225.01,1226.43,-19.04,-1.53,-335.57,-21.48,56950.14,443037.35,
2022-06-21,1235.35,1248.18,1231.38,1245.47,10.5,0.85,-316.53,-20.26,64821.82,490143.92,
2022-06-20,1233.16,1239.41,1228.75,1234.97,2.41,0.2,-327.03,-20.94,52552.14,423795.38,
2022-06-17,1240.13,1240.82,1214.46,1232.56,-14.02,-1.12,-329.44,-21.09,65108.48,533378.2,
2022-06-16,1223.31,1250.17,1222.65,1246.58,22.55,1.84,-315.42,-20.19,75499.4,622801.67,
2022-06-15,1222.4,1240.77,1221.9,1224.03,2.97,0.24,-337.97,-21.64,72968.44,541661.59,
2022-06-14,1211.95,1221.78,1183.84,1221.06,-0.56,-0.05,-340.93,-21.83,56061.8,430960.37,
2022-06-13,1214.86,1222.71,1208.34,1221.63,-0.96,-0.08,-340.37,-21.79,51498.16,372365.98,
2022-06-10,1202.4,1224.79,1200.59,1222.58,13.06,1.08,-339.41,-21.73,53032.75,372059.98,
2022-06-09,1230.49,1231.17,1205.35,1209.53,-26.52,-2.15,-352.47,-22.57,50544.31,372821.66,
2022-06-08,1248.72,1249.93,1215.88,1236.04,-6.41,-0.52,-325.95,-20.87,64257.28,478324.99,
2022-06-07,1248.67,1248.67,1227.78,1242.45,-6.16,-0.49,-319.54,-20.46,54997.95,392395.27,
2022-06-06,1232.96,1250.88,1228.69,1248.62,7.84,0.63,-313.38,-20.06,51629.61,388178.52,
2022-06-02,1254.75,1254.97,1227.45,1240.78,-19.81,-1.57,-321.22,-20.56,58230.42,443590.4,
2022-06-01,1254.01,1279.57,1249.76,1260.58,12.9,1.03,-301.42,-19.3,56712.41,444946.53,
2022-05-31,1238.07,1249.2,1227.36,1247.68,8.37,0.68,-314.31,-20.12,54646.55,437470.34,
2022-05-30,1225.88,1239.41,1221.71,1239.31,13.45,1.1,-322.69,-20.66,60423.17,414131.96,
2022-05-27,1230.91,1237.01,1214.63,1225.86,-6.35,-0.52,-336.14,-21.52,54012.89,369709.9,
2022-05-26,1224.51,1232.27,1202.56,1232.2,8.77,0.72,-329.79,-21.11,59237.87,398659.75,
2022-05-25,1191.16,1223.92,1191.16,1223.44,25.64,2.14,-338.56,-21.67,67251.56,431677.41,
2022-05-24,1257.36,1257.96,1197.8,1197.8,-58.91,-4.69,-364.2,-23.32,90195.23,544160.96,
2022-05-23,1245.15,1258.83,1241.06,1256.7,13.03,1.05,-305.29,-19.54,76917.12,489543.65,
2022-05-20,1224.99,1245.64,1216.05,1243.68,25.91,2.13,-318.32,-20.38,77186.36,514357.6,
2022-05-19,1187.9,1218.84,1184.47,1217.77,13.53,1.12,-344.23,-22.04,64672.43,441155.05,
2022-05-18,1185.63,1215.75,1184.77,1204.24,19.26,1.63,-357.76,-22.9,61402.6,427539.97,
2022-05-17,1190.0,1192.54,1168.13,1184.98,-10.68,-0.89,-377.02,-24.14,52582.84,382704.11,
2022-05-16,1194.6,1199.93,1186.7,1195.65,4.17,0.35,-366.34,-23.45,57625.99,398591.09,
2022-05-13,1192.66,1194.22,1176.02,1191.48,2.08,0.17,-370.52,-23.72,47544.41,298732.61,
2022-05-12,1176.0,1194.69,1173.23,1189.4,0.43,0.04,-372.59,-23.85,49984.79,338144.23,
2022-05-11,1195.34,1217.03,1188.97,1188.97,-10.65,-0.89,-373.03,-23.88,72693.53,518210.65,
2022-05-10,1172.18,1200.1,1168.26,1199.62,9.54,0.8,-362.38,-23.2,49629.45,388761.05,
2022-05-09,1168.77,1191.85,1168.77,1190.08,13.62,1.16,-371.92,-23.81,40041.52,339665.64,
2022-05-06,1165.5,1187.03,1159.67,1176.46,-17.15,-1.44,-385.53,-24.68,46772.1,387845.81,
2022-05-05,1186.42,1201.35,1179.85,1193.61,11.31,0.96,-368.38,-23.58,54053.31,422272.54,
2022-04-29,1139.19,1189.44,1138.28,1182.31,48.39,4.27,-379.69,-24.31,67901.5,520041.9,
2022-04-28,1144.19,1153.37,1121.78,1133.92,-17.34,-1.51,-428.07,-27.41,59207.43,461685.67,
2022-04-27,1111.24,1151.71,1089.93,1151.26,23.31,2.07,-410.74,-26.3,66091.14,488089.49,
2022-04-26,1165.79,1176.29,1124.53,1127.95,-38.86,-3.33,-434.05,-27.79,55795.88,404214.66,
2022-04-25,1251.55,1251.55,1165.4,1166.8,-104.69,-8.23,-395.19,-25.3,61016.22,408860.57,
2022-04-22,1268.95,1284.72,1252.29,1271.5,-4.47,-0.35,-290.5,-18.6,47909.91,358233.73,
2022-04-21,1316.44,1326.75,1271.27,1275.97,-48.11,-3.63,-286.03,-18.31,61132.61,448759.49,
2022-04-20,1331.12,1343.0,1317.11,1324.08,-6.62,-0.5,-237.92,-15.23,58596.97,457426.61,
2022-04-19,1316.74,1330.96,1312.95,1330.7,12.75,0.97,-231.29,-14.81,50775.86,392674.37,
2022-04-18,1306.44,1323.21,1282.39,1317.95,5.57,0.42,-244.04,-15.62,44672.08,311823.85,
2022-04-15,1339.42,1339.85,1309.98,1312.39,-33.58,-2.49,-249.61,-15.98,65914.51,484397.36,
2022-04-14,1340.22,1358.33,1340.22,1345.97,8.54,0.64,-216.03,-13.83,58849.99,421811.18,
2022-04-13,1378.13,1378.13,1337.33,1337.42,-49.29,-3.55,-224.57,-14.38,76445.53,610463.76,
2022-04-12,1353.68,1387.57,1346.37,1386.71,41.89,3.12,-175.29,-11.22,87335.24,644874.3,
2022-04-11,1382.21,1384.34,1338.15,1344.82,-46.6,-3.35,-217.18,-13.9,68779.2,478864.19,
2022-04-08,1401.75,1404.43,1366.54,1391.42,-13.0,-0.93,-170.58,-10.92,87294.67,612402.59,
2022-04-07,1434.22,1444.98,1403.59,1404.42,-30.31,-2.11,-157.58,-10.09,93935.15,677087.91,
2022-04-06,1409.65,1438.04,1409.22,1434.73,25.28,1.79,-127.27,-8.15,94417.13,663685.58,
2022-04-01,1384.19,1411.48,1374.69,1409.44,17.8,1.28,-152.55,-9.77,84474.27,576238.04,
2022-03-31,1391.35,1405.75,1387.3,1391.64,-0.79,-0.06,-170.36,-10.91,84951.84,543220.41,
2022-03-30,1373.2,1392.45,1365.76,1392.43,24.88,1.82,-169.56,-10.86,76536.34,488474.49,
2022-03-29,1388.23,1390.16,1360.26,1367.55,-17.74,-1.28,-194.45,-12.45,64285.25,430679.31,
2022-03-28,1371.69,1401.76,1359.35,1385.29,2.32,0.17,-176.71,-11.31,74485.16,516666.02,
2022-03-25,1381.82,1404.66,1380.88,1382.97,-5.84,-0.42,-179.03,-11.46,83846.75,636586.98,
2022-03-24,1417.58,1417.58,1386.87,1388.81,-50.83,-3.53,-173.19,-11.09,111476.03,885260.91,
2022-03-23,1405.26,1441.05,1404.26,1439.64,38.57,2.75,-122.36,-7.83,87335.55,617997.57,
2022-03-22,1373.01,1402.6,1368.01,1401.07,21.57,1.56,-160.93,-10.3,61275.63,481802.11,
2022-03-21,1367.63,1379.54,1361.73,1379.5,21.28,1.57,-182.5,-11.68,53445.98,436208.85,
2022-03-18,1327.84,1361.6,1326.8,1358.22,22.75,1.7,-203.78,-13.05,55484.07,454835.18,
2022-03-17,1321.61,1352.83,1317.83,1335.47,31.51,2.42,-226.52,-14.5,61756.57,477103.6,
2022-03-16,1280.01,1307.04,1239.91,1303.97,44.53,3.54,-258.03,-16.52,57459.51,412939.15,
2022-03-15,1330.42,1331.44,1258.83,1259.44,-78.54,-5.87,-302.56,-19.37,56547.65,396746.48,
2022-03-14,1368.91,1377.77,1337.66,1337.98,-37.28,-2.71,-224.02,-14.34,46620.63,354159.61,
2022-03-11,1345.87,1378.65,1327.41,1375.26,13.66,1.0,-186.74,-11.95,49470.78,396616.37,
2022-03-10,1378.41,1382.28,1359.06,1361.6,7.92,0.58,-200.4,-12.83,46157.34,382917.19,
2022-03-09,1389.96,1393.21,1301.96,1353.68,-34.28,-2.47,-208.32,-13.34,61074.66,472970.41,
2022-03-08,1432.29,1434.33,1383.26,1387.96,-47.37,-3.3,-174.04,-11.14,55173.28,458602.64,
2022-03-07,1450.42,1450.42,1427.65,1435.32,-20.83,-1.43,-126.67,-8.11,55567.93,482243.62,
2022-03-04,1458.48,1462.06,1449.95,1456.15,-5.01,-0.34,-105.85,-6.78,60363.51,545194.79,
2022-03-03,1471.11,1471.96,1458.56,1461.16,-5.54,-0.38,-100.83,-6.46,45761.48,382138.11,
2022-03-02,1455.74,1467.93,1452.19,1466.71,4.62,0.32,-95.29,-6.1,36024.27,304134.66,
2022-03-01,1455.79,1462.82,1449.69,1462.09,10.82,0.75,-99.91,-6.4,35684.27,283732.23,
2022-02-28,1461.1,1461.22,1425.12,1451.27,-8.88,-0.61,-110.72,-7.09,42069.49,330342.62,
2022-02-25,1455.27,1475.52,1455.27,1460.15,12.18,0.84,-101.85,-6.52,49876.0,410126.06,
2022-02-24,1496.24,1506.14,1431.71,1447.97,-57.28,-3.81,-114.02,-7.3,80801.06,654116.91,
2022-02-23,1493.15,1505.46,1491.65,1505.25,11.03,0.74,-56.75,-3.63,49320.43,400932.08,
2022-02-22,1511.11,1513.88,1484.17,1494.22,-27.25,-1.79,-67.78,-4.34,64366.15,519787.84,
2022-02-21,1494.06,1521.47,1491.92,1521.47,28.05,1.88,-40.53,-2.59,57327.62,484900.55,
2022-02-18,1477.72,1495.0,1474.49,1493.42,8.73,0.59,-68.58,-4.39,42702.8,343973.51,
2022-02-17,1503.95,1506.88,1483.25,1484.69,-23.55,-1.56,-77.3,-4.95,49019.6,399348.95,
2022-02-16,1485.96,1509.5,1484.57,1508.25,30.56,2.07,-53.75,-3.44,54592.5,447952.43,
2022-02-15,1480.81,1493.61,1467.79,1477.69,1.44,0.1,-84.31,-5.4,50308.1,360098.27,
2022-02-14,1465.62,1486.59,1461.98,1476.25,-0.56,-0.04,-85.75,-5.49,42786.02,322425.21,
2022-02-11,1513.0,1518.25,1473.97,1476.81,-43.89,-2.89,-85.19,-5.45,56890.41,447319.25,
2022-02-10,1533.24,1533.24,1507.77,1520.7,-12.36,-0.81,-41.29,-2.64,56343.34,447232.08,
2022-02-09,1508.6,1533.64,1504.73,1533.06,21.86,1.45,-28.94,-1.85,65729.71,535042.56,
2022-02-08,1477.04,1511.47,1472.28,1511.2,31.1,2.1,-50.79,-3.25,60214.29,455283.84,
2022-02-07,1518.91,1522.01,1473.54,1480.1,-15.07,-1.01,-81.9,-5.24,62856.24,478950.8,
2022-01-28,1474.49,1505.88,1465.32,1495.17,28.82,1.97,-66.83,-4.28,57338.03,490221.48,
2022-01-27,1514.93,1516.74,1464.66,1466.35,-48.51,-3.2,-95.65,-6.12,51811.25,422680.19,
2022-01-26,1520.54,1535.94,1496.59,1514.86,2.56,0.17,-47.14,-3.02,60121.02,512032.78,
2022-01-25,1588.91,1588.91,1511.47,1512.3,-89.95,-5.61,-49.69,-3.18,88856.38,789004.8,
2022-01-24,1594.38,1617.01,1594.38,1602.25,-8.98,-0.56,40.26,2.58,72362.27,698741.64,
2022-01-21,1628.08,1641.88,1607.98,1611.23,-25.87,-1.58,49.23,3.15,84998.31,812199.56,
2022-01-20,1674.06,1674.64,1635.26,1637.1,-36.75,-2.2,75.1,4.81,116576.65,1115601.83,
2022-01-19,1643.72,1684.02,1643.72,1673.85,32.14,1.96,111.85,7.16,107039.48,1030955.07,
2022-01-18,1704.64,1705.03,1639.61,1641.71,-58.59,-3.45,79.71,5.1,101654.12,844676.23,
2022-01-17,1665.63,1701.95,1665.59,1700.3,35.76,2.15,138.3,8.85,92731.37,820990.18,
2022-01-14,1664.87,1680.19,1654.98,1664.54,-12.49,-0.74,102.54,6.56,108609.41,893370.33,
2022-01-13,1690.23,1705.06,1676.06,1677.03,-18.18,-1.07,115.03,7.36,85161.92,801616.26,
2022-01-12,1678.6,1699.68,1670.02,1695.21,10.11,0.6,133.21,8.53,86833.0,872422.01,
2022-01-11,1701.93,1715.87,1680.96,1685.09,-12.74,-0.75,123.1,7.88,103921.97,977446.26,
2022-01-10,1682.3,1705.86,1663.37,1697.83,-4.12,-0.24,135.83,8.7,106560.33,1000640.26,
2022-01-07,1758.4,1773.4,1700.52,1701.95,-50.96,-2.91,139.95,8.96,150431.23,1442089.63,
2022-01-06,1743.37,1756.86,1737.34,1752.91,8.59,0.49,190.91,12.22,112783.44,1114336.07,
2022-01-05,1725.56,1746.55,1713.62,1744.32,24.36,1.42,182.32,11.67,109280.71,1175638.49,
2022-01-04,1669.98,1724.47,1669.98,1719.96,56.66,3.41,157.96,10.11,118369.16,1207965.39,
2021-12-31,1626.13,1668.94,1626.04,1663.3,32.32,1.98,101.3,6.49,99636.31,1037914.75,
2021-12-30,1581.85,1638.9,1581.85,1630.98,40.78,2.56,68.98,4.42,88623.72,899396.65,
2021-12-29,1591.0,1599.36,1577.06,1590.19,-6.03,-0.38,28.2,1.81,73467.2,712640.52,
2021-12-28,1580.49,1598.95,1577.58,1596.22,22.85,1.45,34.22,2.19,77891.07,780807.85,
2021-12-27,1576.23,1578.06,1554.9,1573.38,-1.43,-0.09,11.38,0.73,61430.69,648016.67,
2021-12-24,1609.9,1614.01,1574.81,1574.81,-30.6,-1.91,12.81,0.82,74801.24,722308.5,
2021-12-23,1618.89,1630.27,1602.97,1605.41,-15.08,-0.93,43.41,2.78,69927.18,622931.28,
2021-12-22,1606.93,1629.47,1597.65,1620.49,17.96,1.12,58.49,3.74,79139.35,705908.35,
2021-12-21,1576.22,1604.69,1576.22,1602.52,22.67,1.43,40.53,2.59,79530.69,618764.13,
2021-12-20,1606.96,1619.15,1578.65,1579.85,-41.7,-2.57,17.86,1.14,70466.91,684609.8,
2021-12-17,1634.84,1636.45,1610.74,1621.55,-3.9,-0.24,59.55,3.81,77662.68,750550.09,
2021-12-16,1610.28,1625.89,1602.58,1625.45,19.41,1.21,63.45,4.06,65800.47,673954.13,
2021-12-15,1592.1,1612.25,1583.06,1606.04,11.95,0.75,44.04,2.82,73166.26,692591.07,
2021-12-14,1577.29,1600.88,1575.17,1594.09,12.3,0.78,32.09,2.05,67542.75,638621.85,
2021-12-13,1566.86,1584.32,1565.01,1581.79,17.84,1.14,19.79,1.27,65852.95,642092.72,
2021-12-10,1543.77,1569.79,1536.63,1563.95,18.39,1.19,1.96,0.13,58913.76,524358.85,
2021-12-09,1526.34,1549.53,1526.34,1545.56,16.51,1.08,-16.43,-1.05,59496.22,564901.35,
2021-12-08,1519.97,1529.76,1510.14,1529.06,14.47,0.96,-32.94,-2.11,48637.62,466819.09,
2021-12-07,1524.03,1531.08,1507.77,1514.59,-1.86,-0.12,-47.41,-3.04,45688.06,391079.26,
2021-12-06,1530.13,1536.9,1515.06,1516.45,-14.55,-0.95,-45.55,-2.92,47066.44,416130.85,
2021-12-03,1524.66,1534.91,1522.81,1531.0,9.58,0.63,-31.0,-1.98,36951.11,321617.64,
2021-12-02,1544.71,1544.95,1520.76,1521.42,-24.54,-1.59,-40.58,-2.6,41602.24,333074.06,
2021-12-01,1528.46,1546.41,1524.82,1545.96,15.42,1.01,-16.04,-1.03,41337.18,351337.52,
2021-11-30,1530.23,1542.1,1519.36,1530.54,4.26,0.28,-31.46,-2.01,45323.66,422642.67,
2021-11-29,1525.03,1535.14,1522.45,1526.28,-22.39,-1.45,-35.71,-2.29,38330.54,330467.78,
2021-11-26,1555.75,1555.75,1544.08,1548.67,-8.26,-0.53,-13.33,-0.85,42622.7,376190.21,
2021-11-25,1580.49,1587.08,1556.13,1556.93,-19.88,-1.26,-5.07,-0.32,42805.69,430381.05,
2021-11-24,1554.95,1583.02,1552.62,1576.81,17.39,1.12,14.82,0.95,44487.84,426790.09,
2021-11-23,1559.6,1564.28,1547.65,1559.42,-0.74,-0.05,-2.58,-0.16,43241.38,417914.91,
2021-11-22,1563.91,1565.74,1554.93,1560.16,-4.34,-0.28,-1.84,-0.12,45468.34,428865.65,
2021-11-19,1548.88,1568.96,1548.88,1564.5,7.51,0.48,2.5,0.16,55609.16,523570.5,
2021-11-18,1584.59,1584.59,1556.93,1556.99,-30.92,-1.95,-5.0,-0.32,70883.9,675130.8,
2021-11-17,1572.87,1587.96,1570.55,1587.91,8.25,0.52,25.91,1.66,57758.77,588514.48,
2021-11-16,1571.88,1597.98,1569.86,1579.66,5.06,0.32,17.66,1.13,58963.25,648892.04,
2021-11-15,1550.63,1576.72,1537.58,1574.59,25.03,1.62,12.6,0.81,59361.01,605677.33,
2021-11-12,1544.63,1551.69,1536.24,1549.56,4.96,0.32,-12.43,-0.8,57035.09,518050.36,
2021-11-11,1511.32,1547.5,1507.59,1544.6,33.88,2.24,-17.4,-1.11,61844.9,578598.21,
2021-11-10,1498.24,1515.53,1496.55,1510.72,18.69,1.25,-51.27,-3.28,52269.77,523888.33,
2021-11-09,1480.96,1493.32,1479.45,1492.04,3.96,0.27,-69.96,-4.48,48093.9,452433.38,
2021-11-08,1485.63,1496.24,1472.13,1488.08,18.89,1.29,-73.92,-4.73,57725.68,602885.37,
2021-11-05,1472.81,1486.01,1466.91,1469.19,-6.8,-0.46,-92.81,-5.94,62425.16,640121.93,
2021-11-04,1463.51,1476.29,1456.46,1475.99,14.13,0.97,-86.01,-5.51,41421.27,385733.45,
2021-11-03,1452.85,1466.9,1449.86,1461.86,10.4,0.72,-100.14,-6.41,42666.28,385208.07,
2021-11-02,1471.27,1478.19,1436.89,1451.47,-20.32,-1.38,-110.53,-7.08,51069.95,471238.56,
2021-11-01,1451.28,1476.26,1449.0,1471.78,21.11,1.45,-90.21,-5.78,51063.45,491109.97,
2021-10-29,1419.15,1451.14,1413.48,1450.68,39.13,2.77,-111.32,-7.13,47877.23,426920.39,
2021-10-28,1418.46,1422.43,1402.32,1411.55,-9.28,-0.65,-150.45,-9.63,37907.65,307210.63,
2021-10-27,1438.94,1440.0,1415.27,1420.83,-19.65,-1.36,-141.17,-9.04,42612.03,374584.39,
2021-10-26,1446.16,1451.57,1438.1,1440.48,-4.94,-0.34,-121.52,-7.78,41774.09,399164.79,
2021-10-25,1437.48,1445.61,1426.06,1445.42,3.62,0.25,-116.57,-7.46,38951.92,338425.41,
2021-10-22,1444.62,1451.53,1438.38,1441.8,-4.5,-0.31,-120.19,-7.69,46211.85,342871.09,
2021-10-21,1454.3,1454.49,1442.15,1446.31,-8.94,-0.61,-115.69,-7.41,33406.13,253755.34,
2021-10-20,1471.49,1472.3,1449.85,1455.25,-16.66,-1.13,-106.75,-6.83,45410.62,347772.62,
2021-10-19,1468.0,1474.67,1462.97,1471.91,3.62,0.25,-90.09,-5.77,46875.24,363934.06,
2021-10-18,1466.31,1470.06,1449.5,1468.29,4.16,0.28,-93.7,-6.0,51761.33,406531.88,
2021-10-15,1472.49,1475.82,1462.84,1464.13,-14.48,-0.98,-97.87,-6.27,64864.45,454563.9,
2021-10-14,1455.85,1482.91,1451.09,1478.61,16.89,1.16,-83.38,-5.34,60170.83,397050.98,
2021-10-13,1461.05,1477.5,1450.38,1461.72,-1.57,-0.11,-100.28,-6.42,50844.47,369865.73,
2021-10-12,1475.37,1480.01,1450.1,1463.29,-13.48,-0.91,-98.71,-6.32,65438.66,487639.98,
2021-10-11,1465.75,1486.41,1464.18,1476.76,21.11,1.45,-85.23,-5.46,51531.07,467183.89,
2021-10-08,1411.68,1456.48,1411.33,1455.65,59.21,4.24,-106.35,-6.81,56743.05,425584.69,
2021-09-30,1362.61,1398.77,1362.61,1396.44,39.53,2.91,-165.56,-10.6,33434.28,250546.38,
2021-09-29,1390.29,1390.48,1356.85,1356.91,-41.8,-2.99,-205.08,-13.13,32641.81,249772.9,
2021-09-28,1405.36,1405.36,1388.87,1398.71,-4.35,-0.31,-163.28,-10.45,28178.2,218561.33,
2021-09-27,1449.92,1450.61,1392.67,1403.06,-47.81,-3.3,-158.93,-10.17,40554.75,319896.15,
2021-09-24,1468.84,1469.62,1449.5,1450.88,-15.24,-1.04,-111.12,-7.11,35601.23,300717.06,
2021-09-23,1455.91,1473.6,1455.39,1466.12,14.04,0.97,-95.88,-6.14,42712.22,338321.84,
2021-09-22,1446.14,1455.44,1440.68,1452.08,-4.88,-0.33,-109.92,-7.04,32809.66,267513.09,
2021-09-17,1468.53,1470.98,1435.79,1456.95,-12.99,-0.88,-105.04,-6.72,36314.25,316015.05,
2021-09-16,1488.4,1504.16,1468.37,1469.94,-18.84,-1.27,-92.05,-5.89,47880.95,422767.76,
2021-09-15,1485.92,1491.61,1480.57,1488.78,5.44,0.37,-73.21,-4.69,38202.24,334274.11,
2021-09-14,1511.11,1513.17,1480.15,1483.34,-28.04,-1.85,-78.65,-5.04,50208.61,452705.01,
2021-09-13,1489.9,1518.29,1479.42,1511.38,17.14,1.15,-50.62,-3.24,58392.76,533346.28,
2021-09-10,1513.83,1517.64,1492.69,1494.23,-19.71,-1.3,-67.76,-4.34,58416.51,503005.51,
2021-09-09,1525.78,1527.84,1513.16,1513.94,-21.89,-1.43,-48.05,-3.08,61076.98,554361.53,
2021-09-08,1493.75,1540.28,1493.48,1535.83,43.94,2.95,-26.16,-1.67,74438.6,662403.53,
2021-09-07,1473.52,1493.28,1470.83,1491.9,15.36,1.04,-70.1,-4.49,48496.43,429844.1,
2021-09-06,1464.99,1477.6,1458.64,1476.53,9.16,0.62,-85.47,-5.47,52622.12,418629.18,
2021-09-03,1446.46,1484.12,1445.85,1467.37,24.85,1.72,-94.62,-6.06,62416.39,479101.1,
2021-09-02,1441.78,1443.04,1433.41,1442.52,-1.78,-0.12,-119.47,-7.65,50326.49,428134.91,
2021-09-01,1405.16,1445.3,1404.11,1444.3,35.37,2.51,-117.69,-7.53,51570.33,417916.6,
2021-08-31,1405.28,1411.73,1394.65,1408.93,-4.7,-0.33,-153.06,-9.8,36794.67,314737.49,
2021-08-30,1423.09,1426.76,1410.51,1413.63,-8.48,-0.6,-148.36,-9.5,41601.63,369067.69,
2021-08-27,1424.93,1426.13,1416.48,1422.12,-1.23,-0.09,-139.88,-8.96,34846.81,293191.46,
2021-08-26,1441.37,1442.26,1421.76,1423.35,-19.98,-1.38,-138.65,-8.88,35292.31,306914.98,
2021-08-25,1418.07,1445.34,1416.89,1443.33,26.78,1.89,-118.67,-7.6,39679.85,332992.16,
2021-08-24,1427.74,1429.55,1415.28,1416.54,-10.17,-0.71,-145.45,-9.31,30521.83,280810.63,
2021-08-23,1404.64,1428.79,1403.22,1426.72,23.07,1.64,-135.28,-8.66,32821.39,314014.52,
2021-08-20,1418.52,1418.52,1390.59,1403.65,-17.26,-1.21,-158.35,-10.14,36072.34,344944.85,
2021-08-19,1406.32,1426.4,1405.7,1420.9,9.52,0.67,-141.09,-9.03,39096.65,362479.31,
2021-08-18,1400.76,1411.88,1393.13,1411.38,6.97,0.5,-150.61,-9.64,39989.19,358558.23,
2021-08-17,1436.83,1436.83,1402.71,1404.41,-32.28,-2.25,-157.59,-10.09,44980.5,395083.93,
2021-08-16,1414.57,1441.08,1413.34,1436.69,19.21,1.36,-125.3,-8.02,47464.37,425010.11,
2021-08-13,1417.81,1420.08,1409.73,1417.48,-4.78,-0.34,-144.51,-9.25,40541.18,347391.14,
2021-08-12,1424.04,1428.95,1420.38,1422.26,-0.2,-0.01,-139.73,-8.95,42549.94,377737.12,
2021-08-11,1415.78,1424.32,1409.25,1422.47,7.59,0.54,-139.53,-8.93,49683.23,417827.11,
2021-08-10,1399.98,1418.9,1398.07,1414.88,9.23,0.66,-147.12,-9.42,47146.08,391578.53,
2021-08-09,1395.9,1411.05,1390.31,1405.64,3.93,0.28,-156.35,-10.01,49155.21,412497.56,
2021-08-06,1427.07,1427.66,1397.35,1401.72,-36.65,-2.55,-160.28,-10.26,55104.87,486826.21,
2021-08-05,1451.68,1461.54,1428.61,1438.37,-13.11,-0.9,-123.63,-7.91,70326.27,688751.36,
2021-08-04,1457.76,1468.59,1447.78,1451.48,65.63,4.74,-110.52,-7.08,56744.89,553801.99,
2021-08-03,1384.98,1398.85,1380.73,1385.85,-1.28,-0.09,-176.15,-11.28,44181.76,420549.61,
2021-08-02,1373.33,1390.04,1360.69,1387.13,11.52,0.84,-174.87,-11.2,37966.11,315152.78,
2021-07-30,1379.73,1379.73,1363.48,1375.61,-2.48,-0.18,-186.38,-11.93,38536.8,328258.42,
2021-07-29,1361.46,1381.48,1361.46,1378.09,29.93,2.22,-183.9,-11.77,34765.31,316109.28,
2021-07-28,1382.14,1382.14,1332.28,1348.17,-38.59,-2.78,-213.83,-13.69,41536.51,355194.59,
2021-07-27,1413.57,1423.91,1385.37,1386.76,-28.83,-2.04,-175.24,-11.22,42439.89,413916.79,
2021-07-26,1451.43,1452.93,1404.74,1415.59,-34.45,-2.38,-146.4,-9.37,47397.43,455203.9,
2021-07-23,1468.93,1469.34,1445.65,1450.04,-18.3,-1.25,-111.95,-7.17,39833.68,391183.3,
2021-07-22,1471.1,1475.26,1465.3,1468.34,-6.02,-0.41,-93.65,-6.0,37078.29,319649.75,
2021-07-21,1482.48,1486.31,1472.54,1474.36,-8.13,-0.55,-87.64,-5.61,42516.31,370184.31,
2021-07-20,1474.54,1484.0,1465.41,1482.49,2.3,0.16,-79.51,-5.09,43171.58,386302.36,
2021-07-19,1472.95,1484.15,1465.98,1480.19,10.83,0.74,-81.81,-5.24,34495.06,338712.94,
2021-07-16,1476.33,1481.37,1467.2,1469.35,-7.75,-0.52,-92.64,-5.93,31544.29,337338.19,
2021-07-15,1482.1,1482.19,1460.86,1477.1,-8.66,-0.58,-84.9,-5.44,35741.83,351203.99,
2021-07-14,1482.57,1490.08,1478.65,1485.76,2.61,0.18,-76.23,-4.88,37914.51,362653.24,
2021-07-13,1467.62,1483.3,1461.8,1483.15,16.66,1.14,-78.85,-5.05,40940.63,442172.5,
2021-07-12,1442.11,1470.07,1442.07,1466.49,17.63,1.22,-95.51,-6.11,44880.83,548035.04,
2021-07-09,1439.99,1450.01,1436.86,1448.85,5.53,0.38,-113.14,-7.24,33407.53,351058.25,
2021-07-08,1453.95,1454.8,1439.47,1443.32,-11.48,-0.79,-118.67,-7.6,34837.74,361876.42,
2021-07-07,1442.17,1456.9,1440.72,1454.81,3.89,0.27,-107.19,-6.86,37792.57,348413.96,
2021-07-06,1454.01,1461.03,1439.55,1450.92,3.5,0.24,-111.08,-7.11,33521.99,368851.93,
2021-07-05,1438.77,1448.99,1434.76,1447.41,8.26,0.57,-114.58,-7.34,22261.0,300747.8,
2021-07-02,1454.05,1454.85,1435.59,1439.15,-13.59,-0.94,-122.84,-7.86,23094.9,301119.56,
